Age,Annual_Income,Loan_Amount,Credit_Score,Employment_Years,Debt_to_Income_Ratio,Account_Balance,Open_Accounts,Late_Payments,Loan_Duration,Loan_Purpose,Marital_Status,Dependents,Previous_Defaults,Loan_Default
20,76266.30017900032,48515.71949595378,353.31064774251286,4,0.48136471313696216,35810.417572206155,2,1,30,home,divorced,4,1,1
66,139849.9441760044,32509.88389862837,736.4398234209659,30,0.21395535861330747,21738.751760972507,9,1,31,home,divorced,2,0,0
54,121432.12508917165,37785.434523497184,534.2591786469424,14,0.40682773496934155,9751.943967210504,5,0,15,education,married,0,1,0
66,90613.86668928075,20524.228056314525,740.6262895643207,16,0.22751440170610568,25130.681415976538,5,1,38,education,divorced,4,0,0
34,148604.46800658852,35147.71314513861,450.0325588744573,36,0.4949430259679558,39779.11314501462,8,0,12,car,married,3,0,0
66,85833.3037531108,16600.894797385667,441.0545354934291,18,0.17690485124145702,30658.407470357273,1,2,38,education,single,3,0,0
19,36988.53969843303,16029.361288788627,438.17725999795414,9,0.4344529993436387,26847.332001087176,9,2,57,car,divorced,4,0,0
19,61472.91861779819,37162.49908142419,638.8800945243556,33,0.26300585582588065,42622.766453007345,1,1,52,education,divorced,2,0,0
45,82328.45762631751,28462.76313183208,748.24966441508,24,0.11809102876763425,16343.562859559179,5,0,39,education,divorced,3,0,0
40,48828.31489753441,35747.44746900754,548.7435555413823,36,0.16185232210544656,43138.23454182438,8,0,46,education,married,3,0,0
54,143707.81515888515,17124.732083664123,508.5868898525953,27,0.427449569091797,22533.216734175767,1,0,50,personal,single,3,0,0
49,122021.86773813277,31942.550347552868,835.4687548109072,14,0.2199571516109912,1118.2777357084906,5,3,12,car,married,4,1,0
50,62194.46405133272,24977.014236640065,364.2147198064014,19,0.41551768629233576,36865.158377303356,3,2,58,personal,married,1,0,1
18,100896.5440221499,31863.212908048758,567.6479751246909,12,0.30741108300064346,44014.32584761453,8,1,14,car,married,4,0,0
36,116573.89885314864,18089.587950989873,524.6682642497889,19,0.4463567319381233,24733.681111944297,3,2,15,personal,divorced,0,0,0
19,142953.47146881575,37195.29336421058,353.9696281227897,30,0.3464743110927401,23282.645588600168,8,1,38,personal,married,3,0,1
61,135796.24190104927,41266.82147717595,447.51019914852054,17,0.2542735485805855,40466.9728510183,2,2,48,education,married,1,0,0
43,91823.06713658564,16696.241323597562,315.6426669185116,27,0.17290958992880093,44353.96260085058,3,1,34,education,single,3,0,1
49,122958.31437516211,18527.925193503892,782.3248589406264,3,0.2705491262106401,48746.58518369921,1,0,38,personal,single,4,1,0
23,97457.3704593102,34751.94213735918,634.3172409447207,23,0.41744703896337654,17936.864264908985,1,0,36,home,married,3,0,0
49,96324.4668054648,36301.33284365949,748.2601738286379,8,0.47023675259871767,30139.749570014246,4,1,29,car,divorced,1,1,0
21,43769.035000583026,36684.48579788525,586.8549488216444,31,0.1801698374199953,41322.99889869371,5,0,49,car,divorced,2,0,0
28,45136.51896193824,35721.43271491266,629.7304061820419,31,0.43213620444405854,27060.74425265346,3,1,13,education,married,2,0,0
34,93544.0338026949,22676.347262864245,685.4699627950406,38,0.18963975482575615,23630.813326441465,2,2,21,car,married,0,0,0
55,62263.38539748079,22768.415348165527,799.4063951053182,20,0.21090967174499173,29024.67197839509,1,2,55,education,divorced,1,0,0
41,32524.428295256235,16466.793063997164,350.46353830421515,38,0.3656586201400075,18486.482964097777,3,1,45,home,single,2,1,1
22,116740.70446802548,12057.516495336335,482.0216171046498,26,0.2446011509880374,10411.728610734439,1,2,37,education,single,1,0,0
69,33898.39160281979,36165.98207286076,689.9644048850002,35,0.4307977206182433,4264.924557084372,6,0,38,education,married,4,1,0
51,101433.22093248654,9193.495368754076,827.0928096507661,7,0.5778883121207692,30889.057457912477,3,1,43,personal,single,3,0,0
23,94703.25529527772,47200.65290540517,839.444085669503,18,0.17444610066869712,19577.58371261772,4,1,48,home,divorced,1,0,0
39,146257.76286933653,42200.88366521531,650.9566550254942,28,0.3852554161547084,44264.6971593857,8,2,22,education,single,3,1,0
28,88105.57672171699,43587.75829807652,406.47916276517697,18,0.5616495913365964,11924.999776014854,5,0,40,car,married,4,0,0
65,37632.17236533568,45800.09665768356,365.5649012776762,4,0.1882644883258062,16224.870850436699,5,2,24,education,single,0,1,1
33,96202.5561367754,23387.223682545806,820.324004354234,21,0.28342545169242905,48554.80557511857,8,0,19,personal,single,4,0,0
50,130931.54047393217,43101.532550768046,538.6602292043791,34,0.16180841749489358,28258.269031036194,4,0,35,car,single,3,0,0
26,149621.9141137728,12112.75851312422,407.14881829447665,9,0.42101885915697423,17990.89909961656,8,2,40,home,divorced,4,0,0
23,81641.1808426887,5973.880757370605,813.6408836776807,14,0.43457146384735057,43183.82186661621,5,1,12,personal,single,0,0,0
33,68435.8490996091,40320.11275987326,357.48834936037156,1,0.43209115971781853,37425.37938722903,6,1,24,car,single,3,1,1
46,138798.3956342399,8365.849159862268,701.2641032713914,21,0.37106352418167265,29084.00376188056,1,0,36,education,divorced,0,0,0
20,52949.05548913457,49483.61002966647,643.8946651488338,34,0.4731304338988861,44565.88485436604,9,0,48,home,single,0,1,0
37,103851.4698039512,35365.83933207001,348.2540654094905,38,0.11793864818998986,5604.114695973084,4,0,18,home,married,1,0,1
53,78685.73090171372,38905.23696089475,486.3118376016932,18,0.5787567437226531,20330.203232965516,1,2,33,personal,single,4,0,0
36,34929.88379466663,16061.173532503968,382.46187924700587,11,0.21104810396467674,40716.95508746044,7,2,44,car,single,1,0,1
43,71674.61691668374,35323.94272638597,632.4742258932388,33,0.1607809843458717,19911.206705493416,4,0,58,personal,married,3,1,0
20,61827.42270032095,6944.897176473074,562.4121674225859,19,0.5705680214709657,46410.08981132566,5,2,26,personal,married,2,0,0
36,112330.93847321843,42702.15739656204,302.35131856327,6,0.5152184581807916,8473.535274344395,7,1,14,car,single,3,0,1
37,143854.85972303018,12633.08418642076,836.6408114561494,23,0.4824352096458401,17495.22800543033,7,2,19,car,divorced,1,0,0
49,62165.66248543653,36381.11300751967,492.2715574392472,2,0.1523728544694908,21861.385545316345,9,0,50,home,married,4,0,0
24,127375.9126982018,15101.622555472775,442.0124160603775,5,0.5037646068380829,34661.14222722827,9,0,59,car,married,2,1,1
69,36643.17803260914,8080.392624171924,422.34362568675647,32,0.4045117615048913,10572.124622517007,7,1,12,education,single,3,0,0
58,94574.52120477759,26667.21553472274,387.3487428954623,33,0.46595430550592254,1483.32793361455,9,0,23,home,divorced,0,0,1
50,38466.00764518735,12617.879462275525,849.5253919190804,32,0.5890351399091962,48848.95639517408,5,2,42,personal,married,1,0,0
57,142083.95893567672,37824.97947469474,462.31020733488265,28,0.19722058855900013,45039.09784589668,2,0,39,personal,divorced,4,0,0
56,121962.15366688682,15690.462952256818,523.0324234733549,22,0.3521909804092651,15710.882184000146,9,1,30,education,married,2,1,0
35,108953.98934455108,20411.265030612296,779.2457538979489,3,0.47667597322955746,24690.561154124898,6,1,29,car,married,1,0,0
57,128867.56579495971,30534.76630690128,653.038126948583,4,0.3168281753858492,24957.090308964805,6,1,24,car,single,4,0,0
18,107702.37546841957,17823.572490979022,502.78192645989986,33,0.12732654145910424,43592.05222568684,9,0,46,car,single,1,0,0
28,146273.32766091492,22009.465229448273,794.0806397581191,15,0.1557194494377606,30255.946916186083,1,0,49,car,divorced,3,0,0
45,115674.95374377258,41702.9796968174,712.3483112174802,39,0.4010459862728114,41495.12011513563,2,0,33,personal,single,3,0,0
42,140959.03314986962,13064.443230246157,425.34527914793483,2,0.24250207319537828,45687.713415907405,3,1,52,home,married,0,0,0
67,92055.82704127656,8699.071526687016,654.0564470299562,13,0.1689203236512967,28731.70345391729,1,3,52,education,single,2,0,0
40,44047.72955782352,19776.100330985868,807.3191740608208,32,0.2699459987622912,14988.640919196583,4,0,24,car,single,1,0,0
48,93381.32657076206,24096.95451562452,573.0534831477269,27,0.20049046602239276,25436.682486305974,2,1,47,personal,divorced,0,0,0
47,45224.739367571194,29419.667696145545,703.486821557417,14,0.11196973328738721,42692.61082748503,3,1,52,car,divorced,2,1,0
59,101099.2175011686,21759.066327875316,834.1070591940376,3,0.17590699428358306,29597.339545514526,8,0,58,home,single,3,0,0
52,87899.16726331956,40546.02651002623,679.7277774923671,19,0.5415389804588363,44890.37342997388,4,0,58,personal,divorced,1,0,0
24,104709.0477399338,6769.376945081297,356.34127937134434,24,0.10601864125135804,44876.364454817085,9,1,17,car,married,3,1,1
33,31205.637726579793,24429.539218935108,434.50775301220915,34,0.4869251517970479,19294.621382270565,6,0,19,personal,divorced,3,0,0
43,53380.85899864369,22201.51615953821,627.3030405384569,38,0.4767305529357918,22957.58088420783,1,3,35,home,married,4,1,0
65,88959.6518294557,34141.03208630865,451.55569845454835,21,0.3821188441794946,34217.77425180751,6,1,48,personal,single,2,1,0
69,144060.4273906962,48482.43133538282,826.6479379640269,34,0.20422388285418533,6442.1583054365055,7,0,27,personal,single,4,1,0
66,76033.08484261902,27966.893298298797,522.9436187121955,27,0.5390296121501158,23812.303654499043,4,0,30,education,divorced,2,0,0
19,80924.64312643616,49409.458112377426,551.4767231528008,9,0.3375377843969716,8319.886812013829,8,1,49,education,married,1,1,0
18,115763.53068079466,18601.222771093886,685.8811514085645,15,0.1866031145238677,42549.85302219196,3,2,57,personal,single,0,0,0
65,102455.13087433417,6389.065964410745,588.3373522380308,22,0.31451129624461305,47196.43710761514,7,3,59,home,single,3,0,0
29,65871.13801179998,12454.842536438573,510.1802817888226,18,0.19745861387212635,7935.89490104147,7,2,14,education,married,4,0,0
22,79297.96746809133,22780.61981485553,342.1508313350183,0,0.28800392056496227,33699.729844398586,4,0,33,personal,single,3,0,1
54,56123.9758628679,19235.02591348485,628.0450742293251,0,0.3483438855050601,32190.618225827224,1,0,47,car,single,2,0,0
49,145922.575095625,9367.435894251996,777.1690169367191,25,0.27995044485102494,38243.66525069844,6,1,33,education,married,3,0,0
26,45676.12578688317,24469.70484608226,677.1693429680308,33,0.42852213703635056,35093.20299073125,7,0,34,home,single,0,0,0
58,74620.41414797032,20215.209724680324,509.8222555258237,1,0.5679589020442192,11639.322730454429,3,1,12,education,divorced,1,0,0
52,33100.67666640134,10517.86492058473,370.24933554272116,27,0.2740746738234817,15269.42005802076,5,0,33,education,single,4,0,1
36,56613.53903202557,18325.2708775359,748.9860027973341,19,0.2778697569182429,9096.378567737192,8,0,27,education,divorced,3,0,0
65,123656.53660561859,44889.62249099257,817.9615992271627,26,0.4691512353011327,46136.055954022035,7,0,53,home,married,0,0,0
33,54141.02787466554,18592.198947020308,513.5501449379456,27,0.3652954657605424,26569.349790830245,2,0,57,personal,married,0,1,0
20,39607.60830347587,37127.99404589232,700.7532040512339,30,0.31441971981037053,48831.89645196534,4,1,14,education,married,1,0,0
37,86934.3815813428,32542.118584599004,525.9198919399156,6,0.5069040942282513,23016.77072020927,7,1,13,education,divorced,2,0,0
41,31196.30816814222,24223.15230837673,576.2468163687097,7,0.5455180335957056,28083.43539089697,9,0,50,personal,single,2,0,0
50,40171.938531159976,15756.153656165112,760.0620093390253,31,0.3952933030235918,39675.402177827265,7,2,21,car,married,2,0,0
41,126915.10434755702,21605.661470567546,345.88338821613445,10,0.19255163637775305,40063.95933127639,8,0,47,education,divorced,1,0,1
69,122576.80138315276,31644.824606196926,591.6844418326878,25,0.3331429445009889,12326.330022647737,9,1,50,personal,divorced,0,1,0
28,139816.65844858752,20783.894663720974,418.0411510691724,24,0.35218533107406713,15125.860440358792,1,0,51,car,divorced,0,0,0
66,132541.85230928994,14670.339510840433,486.8932700226693,6,0.31610367855542976,5792.535039829408,3,0,27,education,single,1,0,0
25,111981.06758877817,10240.823700123445,654.4358535532508,19,0.23121593943269217,40467.76057719045,6,2,24,education,married,1,0,0
53,36279.94287607954,44589.51220593044,314.9756267852666,29,0.3361609038619272,39899.21456297377,8,1,45,home,divorced,4,1,1
55,123941.8341583989,24814.083908835753,626.6038044352395,0,0.3232730760488448,4981.6815997715785,7,2,53,car,single,4,1,0
57,131461.29730086727,33134.374478431855,455.8932316995623,17,0.20474676197596933,13614.196943568608,6,2,33,car,divorced,3,1,0
37,125889.85749263453,27068.466251156235,668.2163984444396,7,0.5517153261680325,23043.483494712407,4,0,30,personal,single,4,1,0
52,91017.48423696312,44265.49332610835,377.8697435521798,28,0.542670475423734,27547.168235562764,8,0,29,education,divorced,1,0,1
65,57948.220637937804,29612.068360169487,704.6963820988983,39,0.47980821422529485,26604.666734118546,4,1,59,car,divorced,1,0,0
42,131439.5970826472,26635.1638077101,655.101845869638,21,0.30047328880614066,49170.689097012655,6,0,21,home,divorced,1,0,0
52,117259.53716881662,46607.04456897707,834.1830080841931,31,0.28517095394606784,38442.14704048888,3,5,30,education,married,0,1,0
42,147691.3409266622,37386.03182204095,801.1794497919814,39,0.4582326886979823,6546.203288870954,7,2,38,education,single,1,0,0
46,48683.11173071195,10019.74583060858,455.81657475983627,13,0.4040596175015344,15381.616519113455,6,2,56,car,single,0,0,0
35,57079.74996624661,12996.700753856632,315.02411499899034,1,0.4002991619733789,17925.93459569366,7,1,25,personal,single,0,0,1
63,55415.777985780325,40420.52883227488,660.4527086114667,34,0.16205576374742833,16442.255305087812,5,1,23,education,single,0,0,0
35,125104.7721145604,42613.30945309794,631.5880639525699,6,0.4091418901477242,39511.33716729099,5,0,56,home,single,4,0,0
19,52428.87557401418,29533.587309063343,315.0858228215453,2,0.5509315055616829,18667.502004063295,2,2,23,education,married,2,0,1
52,37999.17957879673,29950.485253998766,367.472641061426,14,0.1429082353352167,25128.909235336978,6,1,33,personal,divorced,1,0,1
33,149827.29679027543,33436.98332831501,621.585937494792,33,0.26958564953539366,27139.25422429158,1,0,20,education,married,0,0,0
58,32978.0653734179,24760.209842718778,801.5049952239206,21,0.35450714572353614,14250.759991127095,7,3,46,car,divorced,1,0,0
53,130229.28721906387,35608.96055677568,798.5751520823737,17,0.44300474741574347,16812.09404223504,3,1,56,education,single,4,0,0
50,73844.02098607834,9881.656590488707,383.31678003664115,17,0.1448174647781256,39219.88087221592,2,2,25,personal,divorced,1,0,1
21,130993.85517093784,48257.565906532385,511.51567052288726,33,0.5364030966444221,43467.46523141583,7,2,35,education,divorced,2,1,0
50,96554.45894533739,38756.967070771476,323.7615753936957,35,0.12027281020407574,2816.9250326288457,9,0,14,education,divorced,2,0,1
31,138195.7475383632,33402.83918040531,558.099515499611,38,0.5288448334036213,30652.57345839117,1,1,47,car,divorced,1,0,0
38,141143.1583697552,19234.49256542663,714.1959028202632,37,0.11382587793262758,32038.340076940047,6,0,59,home,divorced,1,0,0
65,31091.781753693118,12242.996935552812,734.4849912510863,36,0.17676165216367787,37128.150875828964,8,1,37,car,married,2,0,0
37,39049.46111913459,23420.43337230251,574.4442066281151,17,0.5001619135768367,34998.49188738441,2,1,57,home,single,0,0,0
25,60043.047548502655,34770.95332583263,352.72832108952014,39,0.5300822186018892,43993.80006700276,5,0,57,education,married,0,1,1
24,110317.8499636202,33516.93845403999,509.7501863498615,28,0.5911329146431128,4845.143300329168,4,1,37,car,single,0,1,0
20,136592.66358138074,22218.85197795072,812.6560779859004,11,0.1578574141718376,20030.239687955407,3,2,51,personal,divorced,0,0,0
34,85193.03415527553,32597.88772249084,426.28690608584304,17,0.36322555804531587,39322.38295886848,8,2,57,home,single,3,0,0
50,102836.77395291186,41618.67330053964,475.86494745199957,30,0.13857791326984528,42482.4205844602,2,1,46,personal,divorced,0,0,0
65,52619.982335467335,6182.8147551923175,710.754946504689,14,0.1782038129819248,13973.653475752253,1,1,18,car,divorced,3,0,0
29,126596.02006580224,25277.947156862407,703.469433887266,39,0.18724692895318165,29678.918157966957,1,1,40,home,divorced,0,0,0
68,146079.37336241637,39134.985281005596,801.7112584137128,29,0.13169412572954273,9857.485758730934,5,1,16,home,married,3,0,0
39,62231.8719497517,29576.501170851974,513.4652798962065,35,0.5464899029641686,42693.82314261323,9,0,41,home,divorced,0,1,0
39,89379.11419206555,34316.423956808154,583.0292981308601,27,0.16317775900717993,36791.07730350089,4,0,23,education,married,0,0,0
63,40333.933260764854,28250.437667240392,557.0658536712626,14,0.41467042150616185,11881.188870957765,7,1,36,car,married,2,0,0
47,97096.39877555621,49634.35451070399,810.2636940623493,32,0.41287353228157064,31564.88448796387,2,0,25,car,divorced,4,1,0
55,90334.01302160167,7457.96914200672,723.1318238535491,1,0.19932260268310611,25956.69842392839,3,0,42,car,married,2,0,0
55,47332.37809860931,27097.01697975698,757.2929789086165,7,0.5992056306178906,13682.509829598459,9,0,54,home,married,4,0,0
